Geo Point;Geo Shape;gid;geom_o;geom_err;ident;id_local;condition_acces;puissance_nominale;actif;prise_type_ef;prise_type_2;prise_type_combo;prise_type_chademo;prise_type_3c;prise_type_autre;reservation;gratuit;paiement_acte;paiement_cb;paiement_autre;tarification;accessibilite_pmr;rs_st_irve_sta_p;cdate;mdate
44.8410978,-0.5595565;"{""coordinates"": [-0.5595565, 44.8410978], ""type"": ""Point""}";829;0;;FRFR1ERPLV1;RPLV1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1322;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8410978,-0.5595565;"{""coordinates"": [-0.5595565, 44.8410978], ""type"": ""Point""}";830;0;;FRFR1ERQEG1;RQEG1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1322;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8356566,-0.5648937;"{""coordinates"": [-0.5648937, 44.8356566], ""type"": ""Point""}";1043;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1361;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8619083,-0.554995;"{""coordinates"": [-0.554995, 44.8619083], ""type"": ""Point""}";1050;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1363;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8619083,-0.554995;"{""coordinates"": [-0.554995, 44.8619083], ""type"": ""Point""}";1051;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1363;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8619083,-0.554995;"{""coordinates"": [-0.554995, 44.8619083], ""type"": ""Point""}";1057;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1363;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8226156,-0.5459414;"{""coordinates"": [-0.5459414, 44.8226156], ""type"": ""Point""}";1059;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1364;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8226156,-0.5459414;"{""coordinates"": [-0.5459414, 44.8226156], ""type"": ""Point""}";1060;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1364;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8230361,-0.5553548;"{""coordinates"": [-0.5553548, 44.8230361], ""type"": ""Point""}";1073;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1366;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8230361,-0.5553548;"{""coordinates"": [-0.5553548, 44.8230361], ""type"": ""Point""}";1077;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1366;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8230361,-0.5553548;"{""coordinates"": [-0.5553548, 44.8230361], ""type"": ""Point""}";1078;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1366;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8230361,-0.5553548;"{""coordinates"": [-0.5553548, 44.8230361], ""type"": ""Point""}";1079;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1366;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8230361,-0.5553548;"{""coordinates"": [-0.5553548, 44.8230361], ""type"": ""Point""}";1080;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1366;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8230361,-0.5553548;"{""coordinates"": [-0.5553548, 44.8230361], ""type"": ""Point""}";1081;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1366;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8801,-0.5680576;"{""coordinates"": [-0.5680576, 44.8801], ""type"": ""Point""}";1089;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1367;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8680925,-0.5637278;"{""coordinates"": [-0.5637278, 44.8680925], ""type"": ""Point""}";1094;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1368;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8509592,-0.5586437;"{""coordinates"": [-0.5586437, 44.8509592], ""type"": ""Point""}";1097;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1369;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8509592,-0.5586437;"{""coordinates"": [-0.5586437, 44.8509592], ""type"": ""Point""}";1098;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1369;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8639189,-0.5511667;"{""coordinates"": [-0.5511667, 44.8639189], ""type"": ""Point""}";1103;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1370;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8639189,-0.5511667;"{""coordinates"": [-0.5511667, 44.8639189], ""type"": ""Point""}";1104;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1370;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8239076,-0.5306894;"{""coordinates"": [-0.5306894, 44.8239076], ""type"": ""Point""}";1107;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1262;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8239076,-0.5306894;"{""coordinates"": [-0.5306894, 44.8239076], ""type"": ""Point""}";1109;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1262;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8239076,-0.5306894;"{""coordinates"": [-0.5306894, 44.8239076], ""type"": ""Point""}";1112;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1262;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8239076,-0.5306894;"{""coordinates"": [-0.5306894, 44.8239076], ""type"": ""Point""}";1113;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1262;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8239076,-0.5306894;"{""coordinates"": [-0.5306894, 44.8239076], ""type"": ""Point""}";1114;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1262;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8239076,-0.5306894;"{""coordinates"": [-0.5306894, 44.8239076], ""type"": ""Point""}";1118;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1262;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8239076,-0.5306894;"{""coordinates"": [-0.5306894, 44.8239076], ""type"": ""Point""}";1119;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1262;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8072583,-0.5399608;"{""coordinates"": [-0.5399608, 44.8072583], ""type"": ""Point""}";1121;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1263;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8072583,-0.5399608;"{""coordinates"": [-0.5399608, 44.8072583], ""type"": ""Point""}";1124;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1263;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8072583,-0.5399608;"{""coordinates"": [-0.5399608, 44.8072583], ""type"": ""Point""}";1125;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1263;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8072583,-0.5399608;"{""coordinates"": [-0.5399608, 44.8072583], ""type"": ""Point""}";1128;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1263;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8397747,-0.5830285;"{""coordinates"": [-0.5830285, 44.8397747], ""type"": ""Point""}";1130;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1264;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8390848,-0.5844543;"{""coordinates"": [-0.5844543, 44.8390848], ""type"": ""Point""}";1134;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1265;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8496036,-0.5704984;"{""coordinates"": [-0.5704984, 44.8496036], ""type"": ""Point""}";1135;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1266;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8496036,-0.5704984;"{""coordinates"": [-0.5704984, 44.8496036], ""type"": ""Point""}";1136;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1266;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8496036,-0.5704984;"{""coordinates"": [-0.5704984, 44.8496036], ""type"": ""Point""}";1137;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1266;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8389207,-0.5878182;"{""coordinates"": [-0.5878182, 44.8389207], ""type"": ""Point""}";1141;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1267;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8389207,-0.5878182;"{""coordinates"": [-0.5878182, 44.8389207], ""type"": ""Point""}";1143;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1267;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8389207,-0.5878182;"{""coordinates"": [-0.5878182, 44.8389207], ""type"": ""Point""}";1144;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1267;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8389207,-0.5878182;"{""coordinates"": [-0.5878182, 44.8389207], ""type"": ""Point""}";1146;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1267;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8400649,-0.5830129;"{""coordinates"": [-0.5830129, 44.8400649], ""type"": ""Point""}";1147;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1268;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8261756,-0.5573939;"{""coordinates"": [-0.5573939, 44.8261756], ""type"": ""Point""}";1150;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1269;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8261756,-0.5573939;"{""coordinates"": [-0.5573939, 44.8261756], ""type"": ""Point""}";1151;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1269;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8261756,-0.5573939;"{""coordinates"": [-0.5573939, 44.8261756], ""type"": ""Point""}";1152;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1269;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8261756,-0.5573939;"{""coordinates"": [-0.5573939, 44.8261756], ""type"": ""Point""}";1153;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1269;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8261756,-0.5573939;"{""coordinates"": [-0.5573939, 44.8261756], ""type"": ""Point""}";1155;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1269;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8261756,-0.5573939;"{""coordinates"": [-0.5573939, 44.8261756], ""type"": ""Point""}";1158;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1269;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8632549,-0.5784707;"{""coordinates"": [-0.5784707, 44.8632549], ""type"": ""Point""}";1160;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1270;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8632549,-0.5784707;"{""coordinates"": [-0.5784707, 44.8632549], ""type"": ""Point""}";1163;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1270;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8632549,-0.5784707;"{""coordinates"": [-0.5784707, 44.8632549], ""type"": ""Point""}";1165;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1270;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8357831,-0.5848885;"{""coordinates"": [-0.5848885, 44.8357831], ""type"": ""Point""}";1167;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1271;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8554452,-0.595692;"{""coordinates"": [-0.595692, 44.8554452], ""type"": ""Point""}";1173;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1273;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8048092,-0.6323745;"{""coordinates"": [-0.6323745, 44.8048092], ""type"": ""Point""}";1186;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1277;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.838022,-0.5762566;"{""coordinates"": [-0.5762566, 44.838022], ""type"": ""Point""}";1189;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1278;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.838022,-0.5762566;"{""coordinates"": [-0.5762566, 44.838022], ""type"": ""Point""}";1191;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1278;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8327761,-0.5976619;"{""coordinates"": [-0.5976619, 44.8327761], ""type"": ""Point""}";1441;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1279;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8349783,-0.5793918;"{""coordinates"": [-0.5793918, 44.8349783], ""type"": ""Point""}";1444;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1280;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8354964,-0.5724939;"{""coordinates"": [-0.5724939, 44.8354964], ""type"": ""Point""}";1452;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1282;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8647637,-0.5245629;"{""coordinates"": [-0.5245629, 44.8647637], ""type"": ""Point""}";1470;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1285;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8647637,-0.5245629;"{""coordinates"": [-0.5245629, 44.8647637], ""type"": ""Point""}";1471;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1285;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8647637,-0.5245629;"{""coordinates"": [-0.5245629, 44.8647637], ""type"": ""Point""}";1477;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1285;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8647637,-0.5245629;"{""coordinates"": [-0.5245629, 44.8647637], ""type"": ""Point""}";1478;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1285;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8647637,-0.5245629;"{""coordinates"": [-0.5245629, 44.8647637], ""type"": ""Point""}";1479;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1285;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8647637,-0.5245629;"{""coordinates"": [-0.5245629, 44.8647637], ""type"": ""Point""}";1480;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1285;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8923375,-0.6688917;"{""coordinates"": [-0.6688917, 44.8923375], ""type"": ""Point""}";1487;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1286;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8923375,-0.6688917;"{""coordinates"": [-0.6688917, 44.8923375], ""type"": ""Point""}";1493;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1286;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8923375,-0.6688917;"{""coordinates"": [-0.6688917, 44.8923375], ""type"": ""Point""}";1494;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1286;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8923375,-0.6688917;"{""coordinates"": [-0.6688917, 44.8923375], ""type"": ""Point""}";1498;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1286;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.7884435,-0.6506672;"{""coordinates"": [-0.6506672, 44.7884435], ""type"": ""Point""}";1502;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1287;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.7884435,-0.6506672;"{""coordinates"": [-0.6506672, 44.7884435], ""type"": ""Point""}";1504;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1287;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8737875,-0.6279649;"{""coordinates"": [-0.6279649, 44.8737875], ""type"": ""Point""}";1507;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1288;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8737875,-0.6279649;"{""coordinates"": [-0.6279649, 44.8737875], ""type"": ""Point""}";1509;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1288;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.9181116,-0.6227173;"{""coordinates"": [-0.6227173, 44.9181116], ""type"": ""Point""}";1511;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1289;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.9181116,-0.6227173;"{""coordinates"": [-0.6227173, 44.9181116], ""type"": ""Point""}";1512;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1289;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.858812,-0.668254;"{""coordinates"": [-0.668254, 44.858812], ""type"": ""Point""}";1517;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1291;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.858812,-0.668254;"{""coordinates"": [-0.668254, 44.858812], ""type"": ""Point""}";1518;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1291;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8670293,-0.5764142;"{""coordinates"": [-0.5764142, 44.8670293], ""type"": ""Point""}";1530;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1295;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.7742737,-0.5638564;"{""coordinates"": [-0.5638564, 44.7742737], ""type"": ""Point""}";1538;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1296;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.7742737,-0.5638564;"{""coordinates"": [-0.5638564, 44.7742737], ""type"": ""Point""}";1542;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1296;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.7742737,-0.5638564;"{""coordinates"": [-0.5638564, 44.7742737], ""type"": ""Point""}";1545;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1296;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.7742737,-0.5638564;"{""coordinates"": [-0.5638564, 44.7742737], ""type"": ""Point""}";1547;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1296;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.7742737,-0.5638564;"{""coordinates"": [-0.5638564, 44.7742737], ""type"": ""Point""}";1550;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1296;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8619083,-0.554995;"{""coordinates"": [-0.554995, 44.8619083], ""type"": ""Point""}";1552;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1363;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8564518,-0.6605161;"{""coordinates"": [-0.6605161, 44.8564518], ""type"": ""Point""}";1562;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;NON;ACCESSIBILITE_INCONNUE;1292;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8785799,-0.5856459;"{""coordinates"": [-0.5856459, 44.8785799], ""type"": ""Point""}";1567;0;;FRFR1EWYUN1;WYUN1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1250;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8425586,-0.6478356;"{""coordinates"": [-0.6478356, 44.8425586], ""type"": ""Point""}";1570;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1274;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8307166,-0.5623242;"{""coordinates"": [-0.5623242, 44.8307166], ""type"": ""Point""}";999;0;;FRFR1EGRJD1;GRJD1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1316;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8163858,-0.5496456;"{""coordinates"": [-0.5496456, 44.8163858], ""type"": ""Point""}";1003;0;;FRFR1EGMPV1;GMPV1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1317;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8437067,-0.5705942;"{""coordinates"": [-0.5705942, 44.8437067], ""type"": ""Point""}";1008;0;;FRFR1ENRKX1;NRKX1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1297;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.7820995,-0.6536641;"{""coordinates"": [-0.6536641, 44.7820995], ""type"": ""Point""}";1012;0;;FRFR1ENMEM1;NMEM1;ACCES_LIBRE;50.0;1;0;1;0;1;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1354;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.7820995,-0.6536641;"{""coordinates"": [-0.6536641, 44.7820995], ""type"": ""Point""}";1013;0;;FRFR1ENMEM2;NMEM2;ACCES_LIBRE;3.0;1;1;0;0;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1354;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8413772,-0.5609918;"{""coordinates"": [-0.5609918, 44.8413772], ""type"": ""Point""}";1017;0;;FRFR1EJYRU2;JYRU2;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1355;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
